subject,property,current_or_latest,start_time 
Igor_Vasilyev_(footballer),position,,
Anatoliy_Bezsmertnyi,position,,
Tai_Wynyard,position,,
Danylo_Apostol,nationality,,
Christian_Mahler,party,,
James_T._Austin,party,,
Robert_Crichton_Wyllie,nationality,,
Mitch_Glazer,spouse,,
Felix_Grundy,party,,
Oier_Sanjurjo,position,,
Lou_Sagastume,position,,
Vincenzo_Fardella_di_Torrearsa,party,Historical Right,1861
William_L._Dawson_(politician),party,Republican Party (United States),1939
Jacob_Peterson,position,,
Robert_Wauch,country,,
Nandita_Behera,nationality,,
Tom_Shannon,party,,
Talia_Balsam,spouse,,
Henry_Spry,nationality,,
Tex_McCrary,spouse,,
Eric_Menk,position,,
Gaston-Armand_Amaudruz,party,,
Ron_Leibman,spouse,,
Arthur_Wheat,position,,
Lee_Cummard,position,,
Brian_Skinner,position,,
Una_White,nationality,,
Darren_Barr,position,,
Beatrix_Campbell,party,,
Francis_Laurent,position,,
Michal_Habai,position,,
Mike_Feniger,position,,
Lorna_Patterson,spouse,,
Albert_De_Martin,party,Conservative Party of Quebec,2012
Cecilia_Hart,spouse,,
You_Yuanwen,position,,
Vincent_Stuckey,nationality,,
Jim_Smith_(American_football),position,,
Igor_Paderin,position,,
Steve_Wilson_(defensive_back),position,,
Chris_Rolfe,position,,
Srdjan_Pejicic,position,,
Edward_Hurwitz,country,,
Garson_Kanin,spouse,,
Christopher_Wade,nationality,,
Luis_Juez,party,New Party (Argentina),2002
Edwin_R._Overall,party,,
Yevgeni_Nikolayevich_Frolov,position,,
Mike_Muscala,position,,
Hatice_Halime_Hatun,spouse,Ishak Pasha,1451
Richard_Barnbrook,party,Since 2010,2010
2009_Puerto_Rico_Islanders_season,position,,
Chai_Ling,spouse,,
Thomas_Habington,nationality,,
William_Perry_(priest),country,,
Ian_Peters,party,,
Sidney_Blackmer,spouse,,
Julia_Drusilla,spouse,,
Igor_Zaitsev,country,,
Kenny_Jackett,position,,
Basuki_Tjahaja_Purnama,party,Independent,2014
Edward_Hughes_(poet),country,,
Zach_Thomas_(wide_receiver),position,,
Edson_Vidigal,party,Democratic Labour Party (Brazil),2011
Tessa_Oudejans,position,,
Dmytro_Dmytrenko,country,,
Fabio_Paratici,position,,
Dirk_Stikker,party,,
Smush_Parker,position,,
Walson_Augustin,position,,
Elizabeth_Mortimer,spouse,,
Markos_Vafiadis,party,,
Ben_Davidson_(politician),party,,
Andrew_Macdonald_(producer),country,,
Lawrence_M._Hall,party,,
Dale_Hellestrae,position,,
Jamal_Boykin,position,,
Robert_Ernest_Cheesman,nationality,,
Martin_Newell_(computer_scientist),nationality,,
Jan_Zamoyski,spouse,,
Deniz_Kandiyoti,nationality,,
Joseph_Anderson_(antiquarian),country,,
Anatolie_Dimitriu,party,Alliance for European Integration,2010
Nina_Clarkin,nationality,,
Graeme_Davis_(mediaevalist),nationality,,
Khumbo_Kachali,party,People's Party (Malawi),2011
Fleur_Agema,party,Party for Freedom,2006
Mary_of_Guise,spouse,James V of Scotland,1538
Harjit_Sajjan,country,,
Kenny_Stroud,position,,
Jean-Pierre_Raffarin,party,The Republicans (France),2015
Ernst_Ladendorf,position,,
Adele_Ann_Wilby,nationality,,
Samuel_Schmid,party,Before 2008,2008
Joseph_Pisani,nationality,,
Luis_Guinot,country,,
Juan_Carlos_Navarro_(basketball),position,,
Abraham_Rabinovitch,nationality,,
Ted_Batchelor,position,,
Ahmed_Samater,position,,
Vyacheslav_Ulitin,position,,
Joakim_Persson,position,,
Jim_Cox_(Australian_politician),party,,
Keith_Woodrow,country,,
Exodus_Geohaghon,position,Gubernatorial,1982
Yuri_Bykov,position,,
Kim_Kardashian,spouse,,
David_Lean,spouse,,
James_Duhig,nationality,,
Rob_Anderson_(politician),party,Wildrose Party,2010
Timothy_Whidborne,nationality,,
Sammy_Baugh,position,,
Dimitrios_Charitopoulos,position,,
Mary_Pickford,spouse,,
Lee_Hyun-seung_(footballer),position,,
James_Ha,position,,
Alexander_Catcott,nationality,,
Ellis_Hicks,nationality,,
Zhi-Gin_Lam,position,,
Robert_Neddermeyer,party,,
William_Shand,country,,
Alexander_Mathisen,position,,
Dylan_Peterson,position,,
Lucien_Moraud,party,Progressive Conservative Party of Canada,1942
Enrico_Corradini,party,National Fascist Party,1923
Michalis_Tsairelis,position,,
Olivier_Charbonneau,nationality,,
Thomas_Rongen,position,,
Janet_Langhart,spouse,William Cohen,1996
Matty_McNeil,position,,
Alfredo_Graciani,position,,
Joseph_Clarke_(politician),party,,
Noh_Soo-jin,position,,
Phil_Kelly_(journalist),nationality,,
Hjalmar_Schacht,party,,
Jean-Pierre_Reveau,nationality,,
Cory_Hightower,position,,
Meresankh_II,spouse,,
Theodor_Heuss,party,Free Democratic Party (Germany),1948
Ron_Sanford,position,,
Wilfred_Smith_(American_football),position,,
Walther_Neye,party,,
Robert_Hopkins_Miller,country,,
Boss_Johnson,party,,
Miles_Plumlee,position,,
Herod_the_Great,spouse,,
Sergey_Stanev,position,,
Bryan_McGregor,position,,
William_Alder_Strange,nationality,,
Vitali_Kaleshin,position,,
Pompey,spouse,,
John_Lambert_(basketball),position,,
SuAnne_Big_Crow,nationality,,
Mariusz_Maszkiewicz,country,,
Adrian_Scott,spouse,,
Ron_Howell,position,,
Aleksandr_Seredokhin,position,,
Buddy_Cianci,party,Independent politician,1983
William_Glen_(poet),country,,
Subodh_Roy,nationality,,
Lance_Stephenson,position,,
Mu_Kanazaki,position,,
Iris_Faircloth_Blitch,party,,
Jeffrey_de_Zwaan,country,,
Shib_Narayan_Das,nationality,,
Hans_Arnold_(footballer),position,,
Elizabeth_Mallet,nationality,,
Steve_Scrivens,position,,
Frank_Reaugh,spouse,,
Gillian_Galbraith,country,,
Columbus_Delano,party,,
Georgios_Kalaitzakis,position,,
Heinz_Kessler,country,,
William_T._Minor,party,,
Steve_McQueen,spouse,,
Andrew_Parkinson_(soccer),position,,
Matthias_H._Nichols,party,,
Yosif_Shutev,position,,
David_McAllister,party,,
Bram_van_Ojik,party,GroenLinks,1990
Tommy_Varty,position,,
Michael_Kostner,position,,
Vyacheslav_Shiryayev,position,,
Charles_the_Bold,spouse,,
Richard_Bordeaux_Parker,country,,
Victoria_Maksyuta,country,,
Joseph_E._Johnston,country,,
Alexander_Meier,position,,
Tan_Tee_Beng,party,Independent,2010
Don_Smart,position,,
Diogo_da_Costa_Oliveira,position,,
Theobald_I_of_Navarre,spouse,,
Steve_Schmidt_(Canadian_football),position,,
C._L._B._Rogers,party,People's United Party,1961
Jean_Baptiste_Point_du_Sable,nationality,,
E._Allan_Wendt,country,,
Lois_Andrews,spouse,,
Samuel_Reddish,nationality,,
Valeri_Glushakov,position,,
Jason_Love_(basketball),position,,
John_Sinclair_(Lord_Lieutenant_of_Caithness),country,,
Joby_Baker,spouse,,
Shandon_Anderson,position,,
William_Clynt,nationality,,
Philip_Effiong,nationality,,
Jules_Jammal,country,,
Eulalie_Spence,nationality,,
Walter_Oswald,position,,
Tony_Garza,country,,
William_Menzies_Alexander,country,,
Nano_(Egyptian_footballer),position,,
Margaret_Beauchamp_of_Bletso,spouse,,
Giacomo_Filippo_Fransoni,nationality,Kingdom of Sardinia,1815
Richard_II_of_England,spouse,,
Daniel_Streich,party,Swiss People's Party,2003
Eknath_Easwaran,nationality,,
Jackson_Irvine,position,Swiss People's Party,2003
Rudolph_de_Landas_Berghes,nationality,,
Tamerlan_Bazayev,position,,
Joy_Smith,party,Conservative Party of Canada,2003
Ralf_Loose,position,,
Agnes_Borrowman,country,,
Keith_Larsen,spouse,,
Geoff_Aunger,position,,
Spas_Delev,position,,
Gertrude_of_Saxony,spouse,,
William_Ambrose_(Emrys),country,,
Lon_Nol,country,,
Viktor_Petrenko,country,,
Julie_Umerle,nationality,,
Christos_Tapoutos,position,,
James_V_of_Scotland,spouse,Mary of Guise,1538
Hedy_Stenuf,country,,
Alibeg_Gerayev,position,,
Michael_Wilding_(actor),spouse,,
Vladimir_Lazarev_(chess_player),country,,
Yevgeni_Gogol,position,,
Sean_Fitzharris,position,,
Angelino_Alfano,party,New Centre-Right,2013
R._Balakrishna_Pillai,party,Kerala Congress (B),1977
Nelli_Abramova,nationality,,
Jean_Nayrou,party,Socialist,1969
Philip_Sainton,country,,
Stefan_Schwarz,position,,
Daniel_Pancu,position,,
Alexander_MacInnes,country,,
Tony_da_Costa_Pinho,position,,
Nellie_Hall,nationality,,
Tengiz_Gatikoyev,position,,
Adrienne_Corri,spouse,,
John_Howe_(bishop),country,,
Sam_Hoskin,position,,
William_Shaw_(Quebec_politician),party,,
Shelley_Fabares,spouse,,
Sean_Cunningham_(basketball),position,,
Marilyn_Monroe,spouse,,
Eldar_Getokov,position,,
Aleksandre_Iashvili,position,,
Yin_Xiaolong,position,,
Thomas_Toughill,country,,
Joanne_Broadhurst,position,,
Patrick_O'Luanaigh,nationality,,
Norman_Albert_Mott,nationality,,
Ludwig_Lachner,position,,
Hakim_Warrick,position,,
Charles_Edison,party,Republican,1929
Colin_Campbell_im_Thurn,country,,
List_of_Diff'rent_Strokes_characters,nationality,,
Elwell_Stephen_Otis,country,,
Mary_Hungerford,spouse,,
Salekh_Abdulkayumov,position,,
Gabriel_Jeantet,party,,
Silvia_Doblado,position,,
Robert_Thom_(priest),country,,
Thabiso_Khumalo,position,,
Susan_Howe,spouse,,
Abu_Bakar_Mahari,position,,
Frank_Arthur_Calder,party,British Columbia Social Credit Party,1974
Ion_Vatamanu,nationality,,
Garfield_Smith,position,,
Peter_MacKay,party,Conservative Party of Canada,2003
Jan_Steytler,party,,
Sula_Matovu,position,,
Xianfeng_Emperor,spouse,,
Aghvan_Mkrtchyan,position,,
Alexander_Martin,country,,
W._T._Cosgrave,party,Fine Gael,1933
Kevin_Ball,position,,
Mehmed_Ali_Pasha_(marshal),nationality,,
Louis_Till,spouse,,
Shawn_James,position,,
Henry_A._Wallace,party,Progressive,1946
Herodias_Gardiner,spouse,,
Jaspreet_Singh,country,,
Kirill_Krolevets,position,,
Robert_Cooper_Grier,party,,
Mike_Horn,nationality,,
John_Sutton_II,nationality,,
Sergei_Lemeshko,position,,
Archdale_Parkhill,party,United Australia Party,1931
Jim_Jennings_(basketball),position,,
Dylan_Wheeler,nationality,,
Mohammad_Al-Haik,position,,
Makongoro_Nyerere,party,Chama Cha Mapinduzi,2000
Sami_ul_Haq,party,,
Lucas_Baiano,nationality,,
Alex_Hepple,nationality,,
Darrick_Vaughn,position,,
Jason_Conley,position,,
Paddy_Webb,party,New Zealand Labour Party,1916
Daniel_Amartey,position,,
Andrew_Wiggins,position,,
Mikhail_Levin,position,,
John_Keating_(Australian_politician),party,Nationalist Party of Australia,1917
Arcadia_Bandini_de_Stearns_Baker,spouse,,
Symon_Petliura,party,Ukrainian Social Democratic Labour Party,1905
Marie_Christine_Felizitas_of_Leiningen-Dagsburg-Falkenburg-Heidesheim,spouse,,
Hazel_Keech,nationality,,
Joe_Bryan,position,,
Tim_Bartro,position,,
Mary_Costa,spouse,,
Austin_Chapman,party,Nationalist Party of Australia,1917
Larry_Forgy,party,,
Benno_Martin,country,,
Nasution_Karubaba,position,,
Jim_Fritsche,position,,
Bill_Simpson_(actor),spouse,,
Reggie_Singletary,position,,
Jessica_Jackley,spouse,,
Anton_Grebnev,position,,
Vera_Rebrik,nationality,Russia,2015
Luke_Mockridge,nationality,,
Kodandera_Subayya_Thimayya,country,,
Abdul_Shakoor_al-Turkistani,country,,
Harriet_Miers,party,Republican Party (United States),1988
Junior_Livramento,position,,
Dominik_Rohracker,position,,
Andrei_Sokolov,country,,
Alvin_Peterson_Hovey,country,,
Edward_Dryhurst,nationality,,
Hans_Lippershey,nationality,,
Lucian_Dronca,position,,
Margaret_Gill,nationality,,
Pendarvis_Williams,position,,
James_W._Hyatt,party,Democratic Party (United States),1872
Penny_Sackett,nationality,,
Zahir_Raihan,spouse,Shuchonda,1968
Arnold_Leese,party,,
Louis_de_Pointe_du_Lac,nationality,,
Alexander_H._Holley,party,,
Ye_Jia,position,,
Albert_G._Porter,party,Republican Party (United States),1856
Salahuddin_of_Selangor,spouse,Tengku Ampuan Rahimah,1993
George_Wishart_(bishop),country,,
Francis_Babbitt,country,,
Aleksandr_Stepin,position,,
Mark_Noon,position,,
Sergei_Tiviakov,country,,
Viktoras_Muntianas,party,Civic Democratic Party (Lithuania),2006
Malik_Hairston,position,,
Panfilo_Lacson,party,United Opposition (Philippines),2007
DeJuan_Blair,position,,
Robert_Porter_(politician),party,Alliance Party of Northern Ireland,1972
James_Browne_(writer),country,,
Zaur_Osmayev,position,,
Doug_Kramer,position,,
Madan_Mitra,party,,
Trina_Gulliver,country,,
Bill_Dudley,position,,
Sergei_Kopyov,position,,
Jenni_Fagan,country,,
Zara_Whites,nationality,,
Nur_Jahan,spouse,Jahangir,1611
Jack_Baldwin_(footballer),position,,
Arie_Slob,party,Reformed Political League,2002
Jacoby_Ford,position,,
Renato_Carlos_Sersale_di_Cerisano,country,,
Valeri_Voloshchuk,position,,
Stella_Jantuan,party,Alliance for European Integration,2009
Elston_Cardiff,party,,
Randy_Hymes,position,,
William_Thomas_(architect),nationality,,
Pancho_Segura,country,,
Stefan_Ertl,position,,
Richard_Neudecker,position,,
Leonel_Manzano,nationality,,
Marat_Kabayev,position,,
Omar_Kossoko,position,,
Kourouma_Fatoukouma,position,,
Huitzilihuitl,spouse,,
Theron_Smith,position,,
Felix_Slade,nationality,,
Andrew_Coombs,position,,
Andrei_Yakubik,position,,
Serzh_Sargsyan,party,Before 1990,1990
Derek_Sanderson_(soccer),position,,
Jeff_Varem,position,,
Kostas_Negrepontis,position,,
Eduard_Hellvig,party,National Liberal Party (Romania),2008
Prince_Ferdinand_of_Bavaria,spouse,,
Martino_Olivetti,position,,
Joseph_Needham,spouse,,
William_Clayton_Anderson,party,,
John_Pybus,party,,
Lev_Voronin,nationality,,
Anton_Kilin,position,,
George_Hannan,party,National Liberal Party (Australia),1974
Antony_Jinman,nationality,,
Owen_Jones_(antiquary),country,,
Gilbert_Leung,party,,
Gopal_Gurunath_Bewoor,country,,
A._S._Hornby,nationality,,
Yuri_Nedashkovskiy,position,,
James_Gardiner_(British_Army_officer),country,,
George_W._Norris,party,Republican Party (United States),1936
Bev_Vincent,nationality,,
Bo_Welch,spouse,,
John_Stremlau,position,,
Paul_Dixon_(ice_hockey),position,,
Barbara_Bennett,spouse,,
Shamil_Burziyev,position,,
Thomas_Gladstone,party,,
Alex_Smith_(politician),country,,
Sidney_Luft,spouse,,
Violante_Visconti,spouse,Ludovico Visconti,1381
Aleksei_Kulashko,country,,
George_de_Paula,position,,
John_Edward_Betts,nationality,,
James_Stansfeld,party,,
Gordon_Fearnley,position,,
Bill_Mousoulis,nationality,,
Roger_B._Taney,party,Democratic Party (United States),1828
Leland_Beloff,party,,
Maximilian_Schell,spouse,,
George_Bullard,position,,
Robert_de_Brantingham,nationality,,
Ren_Kainan,party,,
Edward_Lunn_Young,party,Republican Party (United States),1960
Otto_Moore,position,,
Majid_Samii,nationality,,
Aaron_Fletcher_Stevens,country,,
Manasseh_Cutler_(representative),country,,
Chukwuma_Kaduna_Nzeogwu,country,,
Shalani_Soledad,party,,
Rose_Frisch,spouse,,
Manuel_Tinio,party,,
Marvin_Williams,position,,
Adam_Virgo,position,,
John_Rennie_(naval_architect),country,,
Ion_Dumeniuc,nationality,,
Mason_Bennett,position,,
Sylvia_Hermon,party,Ulster Unionist Party,1998
Teodor_Neaga,party,,
Carole_Bayer_Sager,spouse,,
Daniel_de_Oliveira_(football),position,,
Henry_I_of_Cyprus,spouse,,
Tomasz_Abramowicz,position,,
Deng_Xiaoping,party,State Commission,1983
Fergus_I._M._Craik,nationality,,
Salem_Ibrahim_Al_Rewani,position,,
Kwami_Kacla_Eninful,position,,
Joseph_Brennan_(Clann_na_Poblachta),party,,
Kevin_Kilbane,position,,
Jari_Litmanen,position,,
Michael_Finnegan_(Belizean_politician),party,United Democratic Party (Belize),1973
Chandragupta_Maurya,spouse,,
Sumeet_Saigal,spouse,,
Caetano_Calil,position,,
Ralph_Bates,spouse,,
Kevin_Fletcher,position,,
Harm_van_Veldhoven,position,,
Haluk_Bilginer,spouse,,
Ersin_Kaya,position,,
Panas_Lyubchenko,party,Union Communist Party,1920
Danielle_Darrieux,spouse,,
Emperor_Ningzong,spouse,,
Robert_William_Wilcox,party,,
Elizabeth_Woodville,spouse,Edward IV of England,1464
Peter_Buell_Porter,country,,
Brian_Jones_(aeronaut),nationality,,
Harun_Iman,nationality,,
Abu_Bakr,spouse,,
Edmund_G._Ross,party,,
Billy_Chow,nationality,,
Mariam_Fakhr_Eddine,spouse,,
Toomas_Hendrik_Ilves,spouse,Ieva Ilves,2016
Iurie_Chiorescu,party,Alliance for European Integration,2010
Olivier_Besancenot,party,,
Yevgeni_Khlebodarov,position,,
Anthony_Cook_(basketball),position,,
Gary_Gibson_(author),nationality,,
Nassim_Nicholas_Taleb,nationality,,
Jessica_Tandy,spouse,,
Jamal_Sampson,position,,
Llawdden,country,,
Chalom_Messas,nationality,,
Bartholomew_Westley,nationality,,
Yevgeni_Skvortsov,position,,
Jean-Martin_Aussant,party,Independent,2011
Shefali_Shah,spouse,,
Dorothy_Schiff,spouse,,
David_Mumford_(priest),country,,
Jukka_Rantala,position,,
Robert_Morier,country,,
Adriano_Fedele,position,,
Nicholas_de_Croill,nationality,,
Crawford_Vaughan,party,Independent politician,1918
Charles_Howroyd,party,Nationalist Party of Australia,1917
Louis_Campbell,position,,
Wenceslaus_II_of_Bohemia,spouse,,
Walt_Housman,position,,
Trevor_Eyton,party,Conservative Party of Canada,2004
Salvatore_Cuffaro,party,United Christian Democrats,2000
G._F._Maine,country,,
Piti_(footballer),position,,
Ralph_Pomeroy_Buckland,party,,
David_Manga,position,,
Andrei_Volgin_(footballer),position,,
Jenna_McCormick,position,,
Eugenio_Montale,party,Italian Republican Party,1977
Alfred_Conroy,party,Commonwealth Liberal Party,1913
Teimuraz_I_of_Kakheti,spouse,,
Yevgeny_Perevertaylo,position,,
Qemal_Karaosmani,nationality,,
Vitali_Zotkin,position,,
Ivana_Puzar,position,,
Georgi_Botsiyev,position,,
Tiny_Gallon,position,,
Keisuke_Endo,position,,
Henry_Thomas_Herbert_Piaggio,nationality,,
Danny_Woodards,position,,
Abeba_Aregawi,nationality,Sweden,2012
Collier_Young,spouse,,
Ehsan_Pirhadi,position,,
Harvey_Jones,position,,
Joseph_Wiggins,nationality,,
Mihai_Cimpoi,party,Alliance for European Integration,2009
Saw_Lat_of_Pagan,spouse,Narapatisithu,1174
Alex_Olmedo,country,,
Eduardo_Cunha,party,Brazilian Democratic Movement Party,2003
Anton_Ognyanov,position,,
Oleksandr_Martsun,position,,
Walker_Leach,position,,
Jung_Hoon,position,,
Piyapong_Homkhajohn,position,,
Charles_Beard_(priest),country,,
Dmitri_Khlestov,position,,
Ross_Buckle,position,,
Abdul_Rahman_Gurning,position,,
