subject,property,current_or_latest,start_time 
John_Rennie_(naval_architect),country,,
Sylvia_Hermon,party,,
Teodor_Neaga,party,,
Henry_I_of_Cyprus,spouse,,
Abdul_Karim_Chowdhury,party,,
Deng_Xiaoping,party,Communist_Party_of_China,1924-01-01T00:00:00Z
Salvatore_Cuffaro,party,,
Joseph_Brennan_(Clann_na_Poblachta),party,,
Michael_Raven,spouse,Julia_Ann,2003-06-21T00:00:00Z
Chandragupta_Maurya,spouse,,
Sumeet_Saigal,spouse,Shaheen_Banu,1997-01-01T00:00:00Z
Haluk_Bilginer,spouse,Aşkın_Nur_Yengi,2006-01-01T00:00:00Z
Danielle_Darrieux,spouse,Porfirio_Rubirosa,1942-01-01T00:00:00Z
Robert_William_Wilcox,party,,
Elizabeth_Woodville,spouse,,
Moses_Kimball,party,,
Toomas_Hendrik_Ilves,spouse,Ieva_Ilves,2016-01-02T00:00:00Z
James_Whitmore,spouse,Noreen_Nash,2001-01-01T00:00:00Z
Miguel_Boyer,spouse,Isabel_Preysler,1988-01-02T00:00:00Z
Dorothy_Schiff,spouse,,
David_Mumford_(priest),country,,
Robert_Morier,country,,
Crawford_Vaughan,party,,
Charles_Howroyd,party,,
G._F._Maine,country,,
Ralph_Pomeroy_Buckland,party,,
Lina_Basquette,spouse,Henry_Mollison,1937-01-01T00:00:00Z
Konstantinos_Karamanlis,party,,
Alfred_Conroy,party,,
Teimuraz_I_of_Kakheti,spouse,,
Paolo_Villaggio,party,,
Collier_Young,spouse,Joan_Fontaine,1952-11-12T00:00:00Z
Alex_Olmedo,country,,
John_Pook,country,,
Agnes_of_Brandenburg,spouse,,
Lot_M._Morrill,party,,
Shunzhi_Emperor,spouse,,
Hazen_Argue,party,,
Boris_Zala,party,,
Tino-Antoni_Schwierzina,party,,
Harold_Godwinson,spouse,,
Oscar_Traynor,party,,
James_Thorington,party,,
Dewitt_Clinton_Senter,party,,
Robert_Ames_(actor),spouse,,
Saddam_Hussein,party,,
Archie_Michaelis,party,,
Bola_Ige,party,,
Edgar_Phillips,country,,
Dayasiri_Jayasekara,party,,
Mao_Zedong,spouse,Jiang_Qing,1938-11-20T00:00:00Z
Egils_Levits,party,,
Curtis_Hooks_Brogden,country,,
Jim_Jones_(politician),party,,
Alfred_H._Colquitt,country,,
William_Lindsay_(diplomat),country,,
Fernando_Lugo,party,,
William_Henry_Brockenbrough,party,,
Elena_Donaldson-Akhmilovskaya,country,,
Mike_Vehle,party,,
Fleur_Adcock,spouse,,
Callie_Torres,spouse,,
Dennis_Waterman,spouse,Rula_Lenska,1987-01-01T00:00:00Z
Pycard,country,,
Alfred_Proksch_(politician),party,,
Ebenezer_R._Hoar,party,,
Anders_Buen,party,,
Monroe_Schwarzlose,party,,
Jimmy_Hayes,party,,
Paola_Binetti,party,Democratic_Party_(Italy),2007-10-14T00:00:00Z
Bernard_Connolly_(New_Jersey),party,,
Luke_A._Rankin,party,,
Christopher_Mayer_(American_actor),spouse,Eileen_Davidson,1985-01-01T00:00:00Z
Sonja_Ziemann,spouse,,
Dan_Backs,party,,
Violet_Astor,spouse,,
Blanche_of_Artois,spouse,,
Floyd_Odlum,spouse,Jacqueline_Cochran,1936-05-11T00:00:00Z
A._P._Patro,party,,
Helen_Milligan_(chess_player),country,,
Karyn_Parsons,spouse,Alexandre_Rockwell,2003-02-08T00:00:00Z
Alexander_Khalifman,country,,
George_Farquhar_Graham,country,,
Edmond_O'Brien,spouse,Nancy_Kelly,1941-01-01T00:00:00Z
Wallis_Simpson,spouse,Edward_VIII,1937-06-03T00:00:00Z
Pino_Arlacchi,party,,
Abdul_Haq_(ETIP),country,,
Juliana_of_Stolberg,spouse,,
Reginald_Burchell,party,,
Manuela_Carmena,party,,
Manuel_Zamora,party,,
Bea_Benaderet,spouse,Eugene_Twombly,1957-01-01T00:00:00Z
Martin_Schulz,party,Social_Democratic_Party_of_Germany,1974-01-01T00:00:00Z
Glynis_Barber,spouse,Michael_Brandon,1989-01-01T00:00:00Z
Ronan_Lee,party,,
Benjamin_Williams_Crowninshield,party,,
James_Cook_(broadcaster),country,,
Patricia_Arquette,spouse,Thomas_Jane,2006-06-25T00:00:00Z
Alfred_Richard_Outtrim,party,,
Etienne_J._Caire,party,,
William_Rosecrans,country,,
Hafsa_bint_Umar,spouse,Muhammad,0624-01-01T00:00:00Z
Shadia,spouse,,
Pat_Carney,party,,
Rupert_Murdoch,spouse,Jerry_Hall,2016-03-04T00:00:00Z
Brett_Halsey,spouse,,
Shelley_Winters,spouse,Anthony_Franciosa,1957-01-01T00:00:00Z
Alexander_McDonnell,country,,
Homer_Saquilayan,party,,
M._M._Zuhair,country,,
Claire_Annabel_Caroline_Grant_Duff,country,,
Jane_Downs,spouse,Terence_Alexander,1976-01-01T00:00:00Z
Louis_XII_of_France,spouse,"Mary_Tudor,_Queen_of_France",1514-10-19T00:00:00Z
Matthew_Reid_(politician),party,,
Vittorio_Emanuele_Orlando,party,,
Artis_Pabriks,party,,
William_III_of_the_Netherlands,spouse,,
Paul_Staines,party,,
Elwood_Haynes,party,,
Jane_Greer,spouse,,
Wilfrid_Lacroix,party,,
Gopinathan_Pillai,party,,
Tadahiro_Matsushita,party,,
Xavier_Cugat,spouse,Charo,1966-01-01T00:00:00Z
Bernard_Brochand,party,The_Republicans_(France),2015-01-01T00:00:00Z
Anne_Valliant_Burnett_Tandy,spouse,,
Vasco_Errani,party,,
List_of_The_Unit_characters,spouse,,
Thomas_of_Galloway_(bastard),country,,
William_J._Alston,party,,
William_Gwyther,country,,
Nancy_Barrett,spouse,,
John_Moir_(priest),country,,
Charles_H._Larrabee,country,,
Wilfrid_Kent_Hughes,party,,
Fidelma_Healy_Eames,party,,
William_W._Belknap,party,,
Joan_Blondell,spouse,Mike_Todd,1947-01-01T00:00:00Z
Thomas_D._Boyatt,country,,
Kati_Marton,spouse,Richard_Holbrooke,1995-01-01T00:00:00Z
Nathaniel_B._Borden,party,,
Denis_Verdini,party,,
Adrienne_Clarkson,spouse,,
Joel_Palmer,party,,
Lourie_Bosman,party,,
Matthew_Gordon_Banks,party,,
Sadhan_Pande,party,,
Pat_Morita,spouse,,
Thomas_E._Watson,party,,
Howard_Butterworth,country,,
James_D._Porter,party,,
Chaturon_Chaisang,party,,
Petr_Korda,country,,
Jim_Ferrell,party,,
Hermogenes_Ebdane,party,,
Lew_Cody,spouse,Mabel_Normand,1926-09-17T00:00:00Z
Roma_Downey,spouse,David_Anspaugh,1995-01-01T00:00:00Z
Ted_Howard_(politician),party,,
Notis_Marias,party,,
Mercer_Cook,country,,
Elaine_Joyce,spouse,Neil_Simon,1999-01-01T00:00:00Z
Martin_Cameron,party,,
Siim_Kallas,party,,
Mustafa_A.G._Abushagur,party,,
Bette_Davis,spouse,Gary_Merrill,1950-01-01T00:00:00Z
David_Richards_(Dafydd_Ionawr),country,,
Preston_King_(politician),party,,
Mike_Rama,party,,
Leslie_Perri,spouse,,
George_Don,country,,
Ian_Rickuss,party,,
Muhammad_Amin_Bughra,party,,
John_Tower,party,,
Peter_Jennings,spouse,Kayce_Freed,1997-01-01T00:00:00Z
Sidney_Holland,party,,
Valerie_French_(actress),spouse,Thayer_David,1970-01-01T00:00:00Z
Hortensio_Quijano,party,,
Rama_Yade,party,,
Condy_Raguet,country,,
Mark_Senn,party,,
Alan_Rosenberg,spouse,Marg_Helgenberger,1989-01-01T00:00:00Z
Karol_Cariola,party,,
Elizabeth_Warren,party,Democratic_Party_(United_States),1996-01-01T00:00:00Z
Sergei_Shamba,party,,
James_Paterson_(priest),country,,
Frederick_Guest,party,,
Martha_Raye,spouse,Bud_Westmore,1937-01-01T00:00:00Z
Arthur_Kelton,country,,
Ryan_Crocker,country,,
Michael_Joseph_Savage,party,,
Kirstin_Gove,country,,
Dana_Bash,spouse,John_King_(journalist),2008-01-01T00:00:00Z
Pierre_Moscovici,party,,
Ethel_Merman,spouse,Ernest_Borgnine,1964-01-01T00:00:00Z
Paul_Marsden,party,,
Margene_Heffman,spouse,,
Hongwu_Emperor,spouse,,
W._Gordon_Smith,country,,
Chris_Smith_(New_Jersey_politician),party,,
Beatrice_Whistler,spouse,,
Marion_Eames,country,,
Sonnie_Hale,spouse,Jessie_Matthews,1931-01-01T00:00:00Z
Vinod_Maharaj,party,,
Fidel_Castro,party,,
Armando_Sanchez,party,,
Fran_Drescher,spouse,Shiva_Ayyadurai,2014-01-01T00:00:00Z
Salvador_M._Padilla_Escabi,party,,
Syed_Samsam_Bukhari,party,,
Doug_Woolerton,party,,
Willard_Mack,spouse,Marjorie_Rambeau,1913-01-01T00:00:00Z
Francisco_Luna_Kan,party,,
Domitia_Longina,spouse,,
Mad_Jack_Hall,country,,
Prakash_Raj,spouse,Pony_Verma,2010-01-01T00:00:00Z
John_Woods_(Ohio_politician),party,,
Heather_Simpson,country,,
Susan_Shaw,spouse,Bonar_Colleano,1954-01-01T00:00:00Z
Hu_Shuhua,party,,
Joseph_Jobberns,country,,
Leo_Housakos,party,,
Graham_Bartram,country,,
Qianlong_Emperor,spouse,,
William_Christie_(Dean_of_Brechin),country,,
Michael_Collins_(Irish_leader),country,,
Toni_Abela,party,,
Maria_Francisca_of_Savoy,spouse,,
Eddie_McConnell,country,,
Abraham_Bockee,party,,
Phyllis_Thaxter,spouse,,
Tatiana_Rachkova,country,,
Rodrigue_Biron,party,,
Deidre_Hall,spouse,Keith_Barbour,1972-01-01T00:00:00Z
Tippi_Hedren,spouse,Noel_Marshall,1964-09-22T00:00:00Z
Stewart_Mallin,country,,
William_S._Ladd,party,,
Sam_Yorty,party,,
Xavier_Barsalou-Duval,party,,
Cosmo_Maciocia,party,,
Dorothy_Kitson,spouse,,
Trevor_Nunn,spouse,Imogen_Stubbs,1994-01-01T00:00:00Z
Leicester_King,party,,
Richard_Mulcahy_(Australian_politician),party,,
Charles_J._McCarthy,country,,
Duke_John_Albert_of_Mecklenburg,spouse,,
Javier_Diez_Canseco,party,,
George_J._Schneider,party,,
Daniel_Boman,party,,
Fritz_Neumayer,party,,
Bertha_of_Swabia,spouse,,
Juhan_Parts,party,,
Wayne_Allyn_Root,party,,
Charles_Heung,spouse,Tiffany_Chen,1980-01-01T00:00:00Z
Partha_Chatterjee_(politician),party,,
Tony_Conran,country,,
Peter_Gilmore,spouse,Anne_Stallybrass,1987-01-01T00:00:00Z
Wayne_Morse,party,,
Judith_Barrett,spouse,Lindsay_C._Howard,1940-01-01T00:00:00Z
Umm_Salama,spouse,Muhammad,0629-01-01T00:00:00Z
Anselmo_Sule,party,,
Arthur_Millar,country,,
Johannetta_of_Sayn-Wittgenstein_(1632-1701),spouse,,
Augustus_Octavius_Bacon,country,,
Marguerite_Snow,spouse,Neely_Edwards,1925-01-01T00:00:00Z
John_C._Wright_(politician),party,,
Frederick_Howard_Taylor,spouse,,
Juba_II,spouse,,
Randolfo_Pacciardi,country,,
Kakoli_Ghosh_Dastidar,party,,
Kimberly_Guilfoyle,spouse,Eric_Villency,2006-01-01T00:00:00Z
Claudia_Unger,country,,
Harry_Harvey_Wood,country,,
Faiszer_Musthapha,party,,
Julia_Soldatova,country,,
Rob_Nicholson,party,,
Laura_Benanti,spouse,Steven_Pasquale,2007-01-01T00:00:00Z
Rihards_Kozlovskis,party,,
Rebecca_Romijn,spouse,Jerry_O'Connell,2007-01-01T00:00:00Z
Ronald_Paterson,country,,
Cathy_Ubels-Veen,party,,
Barbara_Hafer,party,,
Vic_Sotto,spouse,Dina_Bonnevie,1988-01-01T00:00:00Z
William_Whiting_Boardman,party,,
Mark_Tinker,spouse,Chandra_West,2005-01-01T00:00:00Z
Vince_Nagy,party,,
Dave_Nellist,party,,
Prince_Alfonso_of_Hohenlohe-Langenburg,spouse,,
Mustapha_Harun,party,,
George_A._Marden,country,,
Richard_Mentor_Johnson,party,,
Thomas_Hart_Benton_(politician),party,,
Chung_Pui-lam,party,,
Margery_Durant,spouse,,
William_Wade_(Dean_of_Glasgow_and_Galloway),country,,
Bruce_Abbott,spouse,Kathleen_Quinlan,1994-01-01T00:00:00Z
Jaclyn_Smith,spouse,Dennis_Cole,1978-01-01T00:00:00Z
Vanessa_Marcil,spouse,Carmine_Giovinazzo,2010-01-01T00:00:00Z
Jorge_Visbal_Martelo,country,,
Claude_Dubois_(politician),party,,
Isabel_Marshal,spouse,,
Ingrid_Ragnvaldsdotter,spouse,,
Alexandre_Millerand,party,,
Warren_Entsch,party,,
T._Marchant_Williams,country,,
Tlacateotl,spouse,,
Ilana_Kloss,country,,
Robert_Lucas_(governor),party,,
Bonnie_Lee_Bakley,spouse,Robert_Blake_(actor),2000-01-01T00:00:00Z
Michael_J._Michot,party,,
Shweta_Tiwari,spouse,Abhinav_Kohli,2013-01-01T00:00:00Z
Tehmina_Durrani,spouse,,
Joe_Mullaney_(actor),country,,
Antoine_Rufenacht,party,,
Harvey_Jewell,party,,
Larry_Miles_Dinger,country,,
Richard_Burton,spouse,Sally_Burton,1983-07-03T00:00:00Z
Kiranmoy_Nanda,party,,
Dariush_Forouhar,party,,
Patricia_Duff,spouse,Ronald_Perelman,1995-01-01T00:00:00Z
Karan_Singh_Grover,spouse,Bipasha_Basu,2016-01-01T00:00:00Z
William_Falconer,country,,
Madeleine_Carroll,spouse,Andrew_Heiskell,1950-01-01T00:00:00Z
Anie_Samson,party,,
Kutbettin_Arzu,party,,
Melissa_Mathison,spouse,Harrison_Ford,1983-01-01T00:00:00Z
Gunda_Niemann-Stirnemann,country,,
Jay_Ilagan,spouse,,
Eugene_Porterfield,party,,
Susanna_Verbruggen,spouse,,
Peter_Colotka,party,,
Antonio_Saca,party,,
William_Russell_(Ohio_politician),party,,
Derek_Tarr,country,,
Eoin_O'Duffy,party,,
Margaret_Lindsay_Ramsay,country,,
Anthony_Cheung,party,Meeting_Point,1983-01-01T00:00:00Z
Ana_Rivas_Logan,party,,
Michel_d'Ornano,party,,
Peter_Tchernyshev,country,,
John_M._Woods,party,,
Amadeo_I_of_Spain,spouse,,
Simon_Monjack,spouse,Brittany_Murphy,2007-01-01T00:00:00Z
Basma_bint_Talal,spouse,,
Robin_Forrest,country,,
Lothar_Binding,party,Social_Democratic_Party_of_Germany,1966-01-01T00:00:00Z
Anthony_Quayle,spouse,Dorothy_Hyson,1947-01-01T00:00:00Z
Maximilian_I_Joseph_of_Bavaria,spouse,,
Zambry_Abdul_Kadir,party,,
Michael_Donald_Brown,party,,
John_Price_(diplomat),country,,
Christian_Fletcher,country,,
Gordon_Brewer,country,,
Hussein_el-Shafei,country,,
Leyla_Zana,party,,
Joseph_Hayat,party,,
Annamarie_Castrilli,party,,
Warren_R._Davis,party,,
Ian_MacLeay,country,,
John_II_of_Castile,spouse,"Isabella_of_Portugal,_Queen_of_Castile",1447-07-22T00:00:00Z
Juan_Manuel_Santos,party,,
Harry_Schwarz,party,,
Isidor_Gunsberg,country,,
William_Irvine_(soldier),country,,
Sarat_Chandra_Sinha,party,,
Evan_Luard,party,,
Subhas_Chandra_Bose,party,,
Ken_Starr,party,,
Puyi,spouse,,
Reginald_Mitchell-Innes,country,,
James_Lumsden,country,,
P._Indra_Reddy,party,,
Johnny_Young_(diplomat),country,,
Ong_Teng_Cheong,party,,
Sergey_Kiriyenko,party,Union_of_Right_Forces,1999-01-01T00:00:00Z
Bimbisara,spouse,,
Carlos_Moreno_de_Caro,country,,
John_Kerry,spouse,Teresa_Heinz,1995-01-01T00:00:00Z
Henry_B._Banning,party,,
Vadim_Naumov,country,,
Liz_Gordon,party,,
Jan_Elias_Nicolaas_Schimmelpenninck_van_der_Oye,party,Christian_Historical_Union,1908-07-09T00:00:00Z
Joseph_Williamson_(Maine_politician),party,,
Silyn_Roberts,country,,
Louise_Troy,spouse,Werner_Klemperer,1969-10-28T00:00:00Z
Juan_Cruz_Alli,party,,
Marion_Marshall_(actress),spouse,Robert_Wagner,1963-01-01T00:00:00Z
Nasser_Yeganeh,party,,
Frans_Timmermans,party,,
Robert_Toupin,party,,
Larisa_Bogoraz,spouse,,
George_Lokert,country,,
Una_Stubbs,spouse,Nicky_Henson,1969-01-01T00:00:00Z
Alboin,spouse,,
Evelyne_Gebhardt,party,,
Konstantin_Stoilov,party,,
Coen_brothers,spouse,,
John_Ellis_Williams,country,,
Boris_Nemtsov,party,Solidarnost,2008-12-01T00:00:00Z
Frank_Vickery,country,,
Angela_Merkel,party,Democratic_Awakening,1989-01-01T00:00:00Z
Michael_Breaugh,party,,
Cameron_Lees,country,,
Tom_Scott_(painter),country,,
Guthrie_McClintic,spouse,Katharine_Cornell,1921-01-01T00:00:00Z
Tim_Golden_(politician),party,,
Victor_Osipov,party,,
George_Bartlet,country,,
Jean_Bassal,party,,
Osie_Villeneuve,party,,
Jefferson_Hunt,party,,
Maureen_Starkey_Tigrett,spouse,Isaac_Tigrett,1989-01-01T00:00:00Z
Matthias_Barr,country,,
Alma_Moreno,party,,
Vitali_Dubina,country,,
Olivia_Dunham,spouse,,
Taylor_Barras,party,,
Musa_Inuwa,party,,
Dumitru_Diacov,party,,
Kurt_von_Schleicher,country,,
Amintore_Fanfani,party,,
Joan_of_Acre,spouse,"Ralph_de_Monthermer,_1st_Baron_Monthermer",1297-01-01T00:00:00Z
Georgina_Kennard,country,,
Cindy_Sheehan,party,,
Payson_Sherman,party,,
Joshua_B._Huckeby,party,,
William_Wright_(poet),country,,
Monica_Babuc,party,,
Jan_Karol_Chodkiewicz,spouse,Anna_Alojza_Ostrogska,1620-01-01T00:00:00Z
Hugo_Banzer,party,,
Heinrich_Laufenberg,party,,
John_Macky,country,,
Ahmad_Husni_Hanadzlah,party,,
Georges_de_Caunes,spouse,,
Brenda_Hillman,spouse,,
Alexander_Korda,spouse,Merle_Oberon,1939-01-01T00:00:00Z
Isaac_P._Christiancy,party,,
Edmund_Francis_Dunne,party,,
Pamela_Stephenson,spouse,Billy_Connolly,1989-01-01T00:00:00Z
David_Lewis_(poet),country,,
Graham_Pratten,party,,
J._H._Thomas,party,,
Herbert_Blaize,party,,
Hiram_M._Van_Arman,country,,
George_S._Boutwell,party,,
Robert_Porter_(politician),party,,
Angus_Macnab,party,,
Mary_Fairchild_MacMonnies_Low,spouse,,
Mark_Taimanov,country,,
Olusegun_Obasanjo,spouse,,
Larry_C._Napper,country,,
William_A._Griswold,party,,
Ralf_Dahrendorf,party,,
Anatol_Arhire,party,,
Fridtjof_Frank_Gundersen,party,,
Charles_Robert_Harrison,party,,
Joseph_Lyons,party,United_Australia_Party,1931-01-01T00:00:00Z
Samuel_Roberts_(writer),country,,
James_Adolphus_Oughton,country,,
Edward_Burd_Hubley,party,,
Bill_Morrow_(Australian_politician),party,,
George_C._Higgins,country,,
Ronald_E._Neumann,country,,
Amjad_Bashir,party,,
Julius_Yankowsky,party,,
Bill_Young_(Australian_politician),party,,
Robert_Lehr,party,,
Charles_the_Bald,spouse,,
Yuri_Shymko,party,,
Clifton_Clagett,party,,
Patrick_Nulty,party,,
Julia_Golovina,country,,
Charles_de_Freycinet,party,,
Herbert_Marshall,spouse,Boots_Mallory,1947-01-01T00:00:00Z
Sutton_Foster,spouse,Ted_Griffin,2014-01-01T00:00:00Z
Gamil_Agamaliev,country,,
Frankie_Reed,country,,
Robert_Henry_Goldsborough,party,,
Cen_Chunxuan,country,,
Joan_Wheeler,spouse,William_Challee,1984-01-01T00:00:00Z
Ernesto_Inarkiev,country,,
Giulio_Gatti-Casazza,spouse,,
Sello_Moloto,party,,
Azlan_Man,party,,
Ron_Mark,party,,
Nnamdi_Azikiwe,spouse,,
Tom_Stoppard,spouse,Sabrina_Guinness,2014-06-06T00:00:00Z
Godfrey_Bloom,party,,
Hugh_McDonald_(politician),party,,
Barbara_Walters,spouse,Merv_Adelson,1981-01-01T00:00:00Z
Sabine_Hack,country,,
Ellen_Galford,country,,
John_Chambers_(politician),party,,
Rudy_Giuliani,party,,
Joseph_R._Williams,party,,
Margaret_Drabble,spouse,Michael_Holroyd,1982-01-01T00:00:00Z
Bennett_Cerf,spouse,Phyllis_Fraser,1940-01-01T00:00:00Z
James_C._Jones,party,,
Joseph_H._Allen,party,,
Amina_Salum_Ali,party,,
Annie_Yi,spouse,Qin_Hao,2015-01-01T00:00:00Z
Thomas_Crerar,party,,
Han_Youwen,party,,
Anastasia_Grebenkina,country,,
Kate_Winslet,spouse,Sam_Mendes,2003-05-24T00:00:00Z
Valentinas_Mazuronis,party,,
Alexander_Grier,country,,
Elena_Valova,country,,
Alikhan_Bukeikhanov,party,,
Derek_Shepherd,spouse,Meredith_Grey,t7032259
Iain_Sprangach_MacDonald,country,,
Reginald_Mapleton,country,,
Ion_Lupu,party,,
William_W._Hoppin,party,,
Robert_Lowell,spouse,Elizabeth_Hardwick_(writer),1949-01-01T00:00:00Z
William_Findley,party,,
Isaac_Blackford,party,,
Ong_Eng_Guan,party,,
Meg_Tilly,spouse,John_Calley,1995-01-01T00:00:00Z
Alice_Faye,spouse,,
Frank_Pecora,party,,
Aung_San,party,,
Etta_Rosales,party,,
Saugata_Roy,party,,
William_Glennie,country,,
Dick_Collver,party,,
Salmon_P._Chase,party,,
Max_Ernst,spouse,Dorothea_Tanning,1946-01-01T00:00:00Z
John_Gibson_(soldier),country,,
K._Rajaram,party,,
Philip_Crosfield,country,,
Yuriko_Koike,party,Liberal_Democratic_Party_(Japan),2003-01-01T00:00:00Z
Robert_Murray_(died_1719),country,,
Agar_Wynne,party,,
Dick_Taverne,party,,
Joe_Schwarz,party,,
James_D._Johnson,party,,
Rosen_Plevneliev,party,,
Russell_Brand,spouse,Katy_Perry,2010-01-01T00:00:00Z
Diana_Rigg,spouse,Archie_Stirling,1982-01-01T00:00:00Z
Oleksandr_Turchynov,party,,
Linda_Thompson_(actress),spouse,David_Foster,1991-06-22T00:00:00Z
Francis_Moncreiff_(bishop),country,,
Gregor_Gysi,party,The_Left_(Germany),2007-06-16T00:00:00Z
Abd_al-Karim_al-Jundi,party,,
Thomas_Rivera_Schatz,party,,
Richard_Quine,spouse,Fran_Jeffries,1965-01-01T00:00:00Z
Zahir_Raihan,spouse,Sumita_Devi,1962-01-01T00:00:00Z
Sergei_Tiviakov,country,,
Mahendra_of_Nepal,spouse,,
Ivo_Werner,country,,
Corinne_Griffith,spouse,George_Preston_Marshall,1936-01-01T00:00:00Z
Adelaide_of_Susa,spouse,,
Maria_Tam,party,,
Maxim_Zavozin,country,,
Mustafa_II,spouse,,
James_W._Grimes,party,,
Mariam_Fakhr_Eddine,spouse,,
Madhav_Kumar_Nepal,party,,
Michael_Kelly_(Lord_Provost),country,,
Vince_Cable,party,,
Lucius_Fairchild,country,,
Sarah_Polley,spouse,David_Wharnsby,2003-01-01T00:00:00Z
S._B._Nawinne,party,,
Law_Choo_Kiang,party,,
Joan_Ingram_(broadcaster),country,,
James_Rood_Doolittle,party,,
Jimmy_Milne_(trade_unionist),country,,
Elisa_Ferreira,party,,
Warren_Parry,country,,
Friedhelm_Frischenschlager,party,,
Antoine_Castonguay,party,,
Elon_Musk,spouse,Talulah_Riley,2013-01-01T00:00:00Z
Rana_Waitai,party,,
Robert_II_of_Scotland,spouse,,
Philip_Charles_MacKenzie,spouse,Alison_LaPlaca,1992-01-01T00:00:00Z
Oleksandr_Pabat,party,,
Stephen_Mullighan,party,,
Annabel_Brooks,spouse,Damian_Harris,1981-01-01T00:00:00Z
Alexander_H._Stephens,party,,
Mary_Deros,party,,
Constantine_V,spouse,,
Gaynor_Arnold,country,,
William_Henry_Sneed,party,,
Selwyn_Griffith,country,,
Brinley_Richards,country,,
John_Beckett_(politician),party,,
Giovanni_Giolitti,party,,
Alexander_H._Holley,party,,
Liza_Goddard,spouse,,
Mingyi_Nyo,spouse,,
Sanan_Kachornprasart,party,,
Carlos_R._Imperial,party,,
Chaudhry_Shujaat_Hussain,party,,
John_Livingston_(Australian_politician),party,,
Cyril_Barnes,country,,
Joan_D._Vinge,spouse,James_Frenkel,1980-01-01T00:00:00Z
Herbert_Aptheker,party,,
Rodrigo_Rivera_Salazar,country,,
Ivan_Kostov,party,,
Albert_Hotopp,party,,
Claudius,spouse,,
Lewis_Bartholomew_Woodruff,party,,
Robin_Gloag,country,,
Reg_Wright,party,,
Kyansittha,spouse,,
